ID,Representativt dygn,År siffra,Månad siffra,Dag siffra,Nederbördsmängd
2557,2003-06-01,2003,6,1,0.0
2558,2003-06-02,2003,6,2,0.0
2559,2003-06-03,2003,6,3,0.8
2560,2003-06-04,2003,6,4,0.8
2561,2003-06-05,2003,6,5,0.1
2562,2003-06-06,2003,6,6,0.1
2563,2003-06-07,2003,6,7,0.0
2564,2003-06-08,2003,6,8,17.2
2565,2003-06-09,2003,6,9,0.1
2566,2003-06-10,2003,6,10,15.5
2567,2003-06-11,2003,6,11,1.2
2568,2003-06-12,2003,6,12,1.4
2569,2003-06-13,2003,6,13,0.0
2570,2003-06-14,2003,6,14,0.0
2571,2003-06-15,2003,6,15,0.5
2572,2003-06-16,2003,6,16,0.0
2573,2003-06-17,2003,6,17,0.0
2574,2003-06-18,2003,6,18,4.4
2575,2003-06-19,2003,6,19,0.4
2576,2003-06-20,2003,6,20,0.0
2577,2003-06-21,2003,6,21,0.0
2578,2003-06-22,2003,6,22,0.0
2579,2003-06-23,2003,6,23,18.6
2580,2003-06-24,2003,6,24,0.5
2581,2003-06-25,2003,6,25,0.0
2582,2003-06-26,2003,6,26,0.0
2583,2003-06-27,2003,6,27,2.0
2584,2003-06-28,2003,6,28,0.0
2585,2003-06-29,2003,6,29,0.3
2586,2003-06-30,2003,6,30,0.0
2587,2003-07-01,2003,7,1,11.1
2588,2003-07-02,2003,7,2,10.7
2589,2003-07-03,2003,7,3,28.3
2590,2003-07-04,2003,7,4,0.1
2591,2003-07-05,2003,7,5,0.0
2592,2003-07-06,2003,7,6,0.0
2593,2003-07-07,2003,7,7,0.0
2594,2003-07-08,2003,7,8,0.0
2595,2003-07-09,2003,7,9,0.0
2596,2003-07-10,2003,7,10,0.0
2597,2003-07-11,2003,7,11,8.8
2598,2003-07-12,2003,7,12,0.0
2599,2003-07-13,2003,7,13,0.0
2600,2003-07-14,2003,7,14,0.0
2601,2003-07-15,2003,7,15,0.0
2602,2003-07-16,2003,7,16,0.0
2603,2003-07-17,2003,7,17,41.5
2604,2003-07-18,2003,7,18,16.6
2605,2003-07-19,2003,7,19,0.0
2606,2003-07-20,2003,7,20,0.0
2607,2003-07-21,2003,7,21,0.6
2608,2003-07-22,2003,7,22,0.0
2609,2003-07-23,2003,7,23,4.9
2610,2003-07-24,2003,7,24,4.6
2611,2003-07-25,2003,7,25,2.0
2612,2003-07-26,2003,7,26,4.0
2613,2003-07-27,2003,7,27,9.8
2614,2003-07-28,2003,7,28,0.0
2615,2003-07-29,2003,7,29,0.0
2616,2003-07-30,2003,7,30,0.0
2617,2003-07-31,2003,7,31,0.0
2618,2003-08-01,2003,8,1,0.3
2619,2003-08-02,2003,8,2,0.0
2620,2003-08-03,2003,8,3,0.0
2621,2003-08-04,2003,8,4,0.0
2622,2003-08-05,2003,8,5,0.0
2623,2003-08-06,2003,8,6,0.0
2624,2003-08-07,2003,8,7,0.0
2625,2003-08-08,2003,8,8,0.0
2626,2003-08-09,2003,8,9,0.0
2627,2003-08-10,2003,8,10,0.0
2628,2003-08-11,2003,8,11,0.2
2629,2003-08-12,2003,8,12,0.0
2630,2003-08-13,2003,8,13,4.2
2631,2003-08-14,2003,8,14,5.8
2632,2003-08-15,2003,8,15,0.0
2633,2003-08-16,2003,8,16,0.0
2634,2003-08-17,2003,8,17,0.0
2635,2003-08-18,2003,8,18,0.0
2636,2003-08-19,2003,8,19,0.8
2637,2003-08-20,2003,8,20,1.5
2638,2003-08-21,2003,8,21,10.4
2639,2003-08-22,2003,8,22,3.0
2640,2003-08-23,2003,8,23,0.1
2641,2003-08-24,2003,8,24,0.0
2642,2003-08-25,2003,8,25,0.0
2643,2003-08-26,2003,8,26,1.1
2644,2003-08-27,2003,8,27,0.2
2645,2003-08-28,2003,8,28,0.0
2646,2003-08-29,2003,8,29,0.1
2647,2003-08-30,2003,8,30,3.8
2648,2003-08-31,2003,8,31,0.7
2649,2003-09-01,2003,9,1,0.8
2650,2003-09-02,2003,9,2,0.2
2651,2003-09-03,2003,9,3,0.0
2652,2003-09-04,2003,9,4,0.0
2653,2003-09-05,2003,9,5,0.0
2654,2003-09-06,2003,9,6,0.0
2655,2003-09-07,2003,9,7,0.0
2656,2003-09-08,2003,9,8,0.0
2657,2003-09-09,2003,9,9,0.0
2658,2003-09-10,2003,9,10,1.2
2659,2003-09-11,2003,9,11,0.0
2660,2003-09-12,2003,9,12,1.9
2661,2003-09-13,2003,9,13,0.0
2662,2003-09-14,2003,9,14,0.0
2663,2003-09-15,2003,9,15,6.7
2664,2003-09-16,2003,9,16,0.5
2665,2003-09-17,2003,9,17,0.0
2666,2003-09-18,2003,9,18,0.0
2667,2003-09-19,2003,9,19,0.4
2668,2003-09-20,2003,9,20,0.0
2669,2003-09-21,2003,9,21,6.5
2670,2003-09-22,2003,9,22,4.5
2671,2003-09-23,2003,9,23,0.4
2672,2003-09-24,2003,9,24,0.4
2673,2003-09-25,2003,9,25,0.4
2674,2003-09-26,2003,9,26,0.4
2675,2003-09-27,2003,9,27,0.3
2676,2003-09-28,2003,9,28,0.0
2677,2003-09-29,2003,9,29,0.0
2678,2003-09-30,2003,9,30,0.6
2679,2003-10-01,2003,10,1,4.6
2680,2003-10-02,2003,10,2,8.1
2681,2003-10-03,2003,10,3,10.8
2682,2003-10-04,2003,10,4,7.8
2683,2003-10-05,2003,10,5,1.9
2684,2003-10-06,2003,10,6,32.0
2685,2003-10-07,2003,10,7,7.0
2686,2003-10-08,2003,10,8,5.3
2687,2003-10-09,2003,10,9,3.3
2688,2003-10-10,2003,10,10,5.7
2689,2003-10-11,2003,10,11,0.0
2690,2003-10-12,2003,10,12,0.0
2691,2003-10-13,2003,10,13,0.0
2692,2003-10-14,2003,10,14,0.0
2693,2003-10-15,2003,10,15,0.0
2694,2003-10-16,2003,10,16,0.0
2695,2003-10-17,2003,10,17,0.0
2696,2003-10-18,2003,10,18,0.0
2697,2003-10-19,2003,10,19,0.0
2698,2003-10-20,2003,10,20,0.0
2699,2003-10-21,2003,10,21,0.0
2700,2003-10-22,2003,10,22,0.0
2701,2003-10-23,2003,10,23,0.0
2702,2003-10-24,2003,10,24,0.0
2703,2003-10-25,2003,10,25,0.0
2704,2003-10-26,2003,10,26,0.0
2705,2003-10-27,2003,10,27,1.1
2706,2003-10-28,2003,10,28,4.9
2707,2003-10-29,2003,10,29,0.0
2708,2003-10-30,2003,10,30,2.7
2709,2003-10-31,2003,10,31,6.2
2710,2003-11-01,2003,11,1,5.1
2711,2003-11-02,2003,11,2,8.0
2712,2003-11-03,2003,11,3,4.5
2713,2003-11-04,2003,11,4,0.0
2714,2003-11-05,2003,11,5,0.0
2715,2003-11-06,2003,11,6,0.0
2716,2003-11-07,2003,11,7,0.0
2717,2003-11-08,2003,11,8,0.0
2718,2003-11-09,2003,11,9,0.0
2719,2003-11-10,2003,11,10,0.0
2720,2003-11-11,2003,11,11,0.0
2721,2003-11-12,2003,11,12,0.0
2722,2003-11-13,2003,11,13,0.5
2723,2003-11-14,2003,11,14,0.0
2724,2003-11-15,2003,11,15,5.8
2725,2003-11-16,2003,11,16,3.0
2726,2003-11-17,2003,11,17,0.0
2727,2003-11-18,2003,11,18,12.9
2728,2003-11-19,2003,11,19,0.0
2729,2003-11-20,2003,11,20,12.6
2730,2003-11-21,2003,11,21,0.0
2731,2003-11-22,2003,11,22,18.0
2732,2003-11-23,2003,11,23,2.3
2733,2003-11-24,2003,11,24,0.0
2734,2003-11-25,2003,11,25,1.3
2735,2003-11-26,2003,11,26,0.2
2736,2003-11-27,2003,11,27,0.9
2737,2003-11-28,2003,11,28,0.0
2738,2003-11-29,2003,11,29,0.1
2739,2003-11-30,2003,11,30,0.8
2740,2003-12-01,2003,12,1,0.0
2741,2003-12-02,2003,12,2,0.0
2742,2003-12-03,2003,12,3,0.0
2743,2003-12-04,2003,12,4,0.0
2744,2003-12-05,2003,12,5,0.2
2745,2003-12-06,2003,12,6,0.0
2746,2003-12-07,2003,12,7,0.0
2747,2003-12-08,2003,12,8,0.0
2748,2003-12-09,2003,12,9,0.0
2749,2003-12-10,2003,12,10,0.0
2750,2003-12-11,2003,12,11,3.5
2751,2003-12-12,2003,12,12,2.2
2752,2003-12-13,2003,12,13,7.7
2753,2003-12-14,2003,12,14,0.4
2754,2003-12-15,2003,12,15,0.0
2755,2003-12-16,2003,12,16,2.8
2756,2003-12-17,2003,12,17,0.0
2757,2003-12-18,2003,12,18,0.0
2758,2003-12-19,2003,12,19,0.0
2759,2003-12-20,2003,12,20,13.7
2760,2003-12-21,2003,12,21,10.0
2761,2003-12-22,2003,12,22,0.0
2762,2003-12-23,2003,12,23,0.0
2763,2003-12-24,2003,12,24,21.0
2764,2003-12-25,2003,12,25,6.4
2765,2003-12-26,2003,12,26,20.4
2766,2003-12-27,2003,12,27,5.4
2767,2003-12-28,2003,12,28,24.5
2768,2003-12-29,2003,12,29,1.1
2769,2003-12-30,2003,12,30,0.0
2770,2003-12-31,2003,12,31,0.0
2771,2004-01-01,2004,1,1,0.0
2772,2004-01-02,2004,1,2,0.0
2773,2004-01-03,2004,1,3,0.6
2774,2004-01-04,2004,1,4,0.2
2775,2004-01-05,2004,1,5,0.0
2776,2004-01-06,2004,1,6,1.4
2777,2004-01-07,2004,1,7,0.0
2778,2004-01-08,2004,1,8,0.0
2779,2004-01-09,2004,1,9,0.0
2780,2004-01-10,2004,1,10,0.3
2781,2004-01-11,2004,1,11,11.4
2782,2004-01-12,2004,1,12,1.6
2783,2004-01-13,2004,1,13,2.8
2784,2004-01-14,2004,1,14,0.1
2785,2004-01-15,2004,1,15,0.0
2786,2004-01-16,2004,1,16,0.1
2787,2004-01-17,2004,1,17,0.0
2788,2004-01-18,2004,1,18,6.1
2789,2004-01-19,2004,1,19,0.2
2790,2004-01-20,2004,1,20,0.0
2791,2004-01-21,2004,1,21,0.0
2792,2004-01-22,2004,1,22,0.1
2793,2004-01-23,2004,1,23,5.0
2794,2004-01-24,2004,1,24,0.7
2795,2004-01-25,2004,1,25,1.1
2796,2004-01-26,2004,1,26,0.0
2797,2004-01-27,2004,1,27,0.0
2798,2004-01-28,2004,1,28,2.7
2799,2004-01-29,2004,1,29,2.6
2800,2004-01-30,2004,1,30,8.9
2801,2004-01-31,2004,1,31,19.4
2802,2004-02-01,2004,2,1,0.0
2803,2004-02-02,2004,2,2,3.6
2804,2004-02-03,2004,2,3,13.8
2805,2004-02-04,2004,2,4,0.9
2806,2004-02-05,2004,2,5,0.1
2807,2004-02-06,2004,2,6,2.6
2808,2004-02-07,2004,2,7,7.9
2809,2004-02-08,2004,2,8,0.4
2810,2004-02-09,2004,2,9,0.0
2811,2004-02-10,2004,2,10,0.0
2812,2004-02-11,2004,2,11,0.0
2813,2004-02-12,2004,2,12,0.8
2814,2004-02-13,2004,2,13,0.0
2815,2004-02-14,2004,2,14,0.0
2816,2004-02-15,2004,2,15,0.0
2817,2004-02-16,2004,2,16,0.0
2818,2004-02-17,2004,2,17,0.6
2819,2004-02-18,2004,2,18,0.0
2820,2004-02-19,2004,2,19,0.0
2821,2004-02-20,2004,2,20,0.0
2822,2004-02-21,2004,2,21,0.0
2823,2004-02-22,2004,2,22,3.2
2824,2004-02-23,2004,2,23,0.3
2825,2004-02-24,2004,2,24,3.3
2826,2004-02-25,2004,2,25,0.0
2827,2004-02-26,2004,2,26,0.0
2828,2004-02-27,2004,2,27,0.3
2829,2004-02-28,2004,2,28,0.3
2830,2004-02-29,2004,2,29,0.0
2831,2004-03-01,2004,3,1,0.0
2832,2004-03-02,2004,3,2,0.0
2833,2004-03-03,2004,3,3,0.0
2834,2004-03-04,2004,3,4,0.0
2835,2004-03-05,2004,3,5,0.0
2836,2004-03-06,2004,3,6,0.0
2837,2004-03-07,2004,3,7,0.0
2838,2004-03-08,2004,3,8,0.0
2839,2004-03-09,2004,3,9,0.0
2840,2004-03-10,2004,3,10,0.0
2841,2004-03-11,2004,3,11,0.0
2842,2004-03-12,2004,3,12,0.0
2843,2004-03-13,2004,3,13,8.1
2844,2004-03-14,2004,3,14,7.5
2845,2004-03-15,2004,3,15,7.2
2846,2004-03-16,2004,3,16,0.0
2847,2004-03-17,2004,3,17,0.0
2848,2004-03-18,2004,3,18,6.9
2849,2004-03-19,2004,3,19,15.5
2850,2004-03-20,2004,3,20,5.5
2851,2004-03-21,2004,3,21,0.1
2852,2004-03-22,2004,3,22,9.3
2853,2004-03-23,2004,3,23,0.0
2854,2004-03-24,2004,3,24,0.0
2855,2004-03-25,2004,3,25,0.0
2856,2004-03-26,2004,3,26,0.0
2857,2004-03-27,2004,3,27,0.7
2858,2004-03-28,2004,3,28,0.5
2859,2004-03-29,2004,3,29,0.0
2860,2004-03-30,2004,3,30,0.1
2861,2004-03-31,2004,3,31,0.0
2862,2004-04-01,2004,4,1,0.0
2863,2004-04-02,2004,4,2,0.0
2864,2004-04-03,2004,4,3,0.1
2865,2004-04-04,2004,4,4,5.5
2866,2004-04-05,2004,4,5,1.8
2867,2004-04-06,2004,4,6,4.5
2868,2004-04-07,2004,4,7,0.6
2869,2004-04-08,2004,4,8,0.0
2870,2004-04-09,2004,4,9,0.0
2871,2004-04-10,2004,4,10,0.0
2872,2004-04-11,2004,4,11,0.0
2873,2004-04-12,2004,4,12,0.0
2874,2004-04-13,2004,4,13,0.0
2875,2004-04-14,2004,4,14,0.0
2876,2004-04-15,2004,4,15,0.0
2877,2004-04-16,2004,4,16,0.0
2878,2004-04-17,2004,4,17,0.0
2879,2004-04-18,2004,4,18,0.0
2880,2004-04-19,2004,4,19,3.3
2881,2004-04-20,2004,4,20,8.8
2882,2004-04-21,2004,4,21,0.0
2883,2004-04-22,2004,4,22,0.1
2884,2004-04-23,2004,4,23,4.2
2885,2004-04-24,2004,4,24,0.0
2886,2004-04-25,2004,4,25,6.1
2887,2004-04-26,2004,4,26,0.4
2888,2004-04-27,2004,4,27,0.0
2889,2004-04-28,2004,4,28,0.0
2890,2004-04-29,2004,4,29,0.0
2891,2004-04-30,2004,4,30,0.1
2892,2004-05-01,2004,5,1,0.5
2893,2004-05-02,2004,5,2,0.8
2894,2004-05-03,2004,5,3,0.0
2895,2004-05-04,2004,5,4,9.6
2896,2004-05-05,2004,5,5,5.7
2897,2004-05-06,2004,5,6,0.4
2898,2004-05-07,2004,5,7,0.4
2899,2004-05-08,2004,5,8,0.0
2900,2004-05-09,2004,5,9,0.0
2901,2004-05-10,2004,5,10,0.0
2902,2004-05-11,2004,5,11,2.4
2903,2004-05-12,2004,5,12,0.0
2904,2004-05-13,2004,5,13,0.0
2905,2004-05-14,2004,5,14,6.8
2906,2004-05-15,2004,5,15,0.0
2907,2004-05-16,2004,5,16,0.0
2908,2004-05-17,2004,5,17,0.0
2909,2004-05-18,2004,5,18,0.0
2910,2004-05-19,2004,5,19,0.0
2911,2004-05-20,2004,5,20,0.0
2912,2004-05-21,2004,5,21,0.0
2913,2004-05-22,2004,5,22,0.0
2914,2004-05-23,2004,5,23,0.0
2915,2004-05-24,2004,5,24,0.0
2916,2004-05-25,2004,5,25,0.0
2917,2004-05-26,2004,5,26,0.0
2918,2004-05-27,2004,5,27,0.0
2919,2004-05-28,2004,5,28,0.0
2920,2004-05-29,2004,5,29,0.0
2921,2004-05-30,2004,5,30,0.0
2922,2004-05-31,2004,5,31,0.0
2923,2004-06-01,2004,6,1,0.0
2924,2004-06-02,2004,6,2,0.1
2925,2004-06-03,2004,6,3,0.0
2926,2004-06-04,2004,6,4,0.2
2927,2004-06-05,2004,6,5,0.0
2928,2004-06-06,2004,6,6,0.0
2929,2004-06-07,2004,6,7,2.9
2930,2004-06-08,2004,6,8,0.0
2931,2004-06-09,2004,6,9,0.7
2932,2004-06-10,2004,6,10,0.0
2933,2004-06-11,2004,6,11,14.1
2934,2004-06-12,2004,6,12,0.1
2935,2004-06-13,2004,6,13,1.2
2936,2004-06-14,2004,6,14,3.5
2937,2004-06-15,2004,6,15,2.2
2938,2004-06-16,2004,6,16,0.0
2939,2004-06-17,2004,6,17,0.0
2940,2004-06-18,2004,6,18,1.5
2941,2004-06-19,2004,6,19,11.9
2942,2004-06-20,2004,6,20,0.8
2943,2004-06-21,2004,6,21,14.5
2944,2004-06-22,2004,6,22,8.4
2945,2004-06-23,2004,6,23,2.9
2946,2004-06-24,2004,6,24,12.7
2947,2004-06-25,2004,6,25,2.6
2948,2004-06-26,2004,6,26,0.0
2949,2004-06-27,2004,6,27,0.0
2950,2004-06-28,2004,6,28,3.0
2951,2004-06-29,2004,6,29,0.0
2952,2004-06-30,2004,6,30,0.0
2953,2004-07-01,2004,7,1,9.4
2954,2004-07-02,2004,7,2,0.0
2955,2004-07-03,2004,7,3,9.5
2956,2004-07-04,2004,7,4,1.2
2957,2004-07-05,2004,7,5,1.1
2958,2004-07-06,2004,7,6,0.0
2959,2004-07-07,2004,7,7,0.0
2960,2004-07-08,2004,7,8,1.6
2961,2004-07-09,2004,7,9,23.6
2962,2004-07-10,2004,7,10,9.1
2963,2004-07-11,2004,7,11,13.2
2964,2004-07-12,2004,7,12,0.0
2965,2004-07-13,2004,7,13,0.0
2966,2004-07-14,2004,7,14,0.1
2967,2004-07-15,2004,7,15,0.0
2968,2004-07-16,2004,7,16,0.0
2969,2004-07-17,2004,7,17,5.7
2970,2004-07-18,2004,7,18,9.6
2971,2004-07-19,2004,7,19,1.2
2972,2004-07-20,2004,7,20,0.0
2973,2004-07-21,2004,7,21,3.0
2974,2004-07-22,2004,7,22,1.2
2975,2004-07-23,2004,7,23,0.0
2976,2004-07-24,2004,7,24,0.0
2977,2004-07-25,2004,7,25,8.0
2978,2004-07-26,2004,7,26,0.0
2979,2004-07-27,2004,7,27,0.0
2980,2004-07-28,2004,7,28,0.0
2981,2004-07-29,2004,7,29,0.0
2982,2004-07-30,2004,7,30,0.0
2983,2004-07-31,2004,7,31,0.0
2984,2004-08-01,2004,8,1,0.0
2985,2004-08-02,2004,8,2,0.4
2986,2004-08-03,2004,8,3,0.6
2987,2004-08-04,2004,8,4,0.0
2988,2004-08-05,2004,8,5,0.0
2989,2004-08-06,2004,8,6,0.0
2990,2004-08-07,2004,8,7,0.0
2991,2004-08-08,2004,8,8,0.0
2992,2004-08-09,2004,8,9,0.0
2993,2004-08-10,2004,8,10,0.0
2994,2004-08-11,2004,8,11,0.0
2995,2004-08-12,2004,8,12,0.0
2996,2004-08-13,2004,8,13,0.0
2997,2004-08-14,2004,8,14,0.0
2998,2004-08-15,2004,8,15,0.0
2999,2004-08-16,2004,8,16,3.1
3000,2004-08-17,2004,8,17,4.9
3001,2004-08-18,2004,8,18,18.8
3002,2004-08-19,2004,8,19,17.9
3003,2004-08-20,2004,8,20,0.4
3004,2004-08-21,2004,8,21,0.0
3005,2004-08-22,2004,8,22,0.1
3006,2004-08-23,2004,8,23,0.0
3007,2004-08-24,2004,8,24,14.2
3008,2004-08-25,2004,8,25,7.3
3009,2004-08-26,2004,8,26,0.0
3010,2004-08-27,2004,8,27,7.1
3011,2004-08-28,2004,8,28,4.2
3012,2004-08-29,2004,8,29,8.4
3013,2004-08-30,2004,8,30,17.1
3014,2004-08-31,2004,8,31,23.1
3015,2004-09-01,2004,9,1,0.3
3016,2004-09-02,2004,9,2,0.0
3017,2004-09-03,2004,9,3,0.0
3018,2004-09-04,2004,9,4,0.0
3019,2004-09-05,2004,9,5,0.0
3020,2004-09-06,2004,9,6,0.0
3021,2004-09-07,2004,9,7,0.0
3022,2004-09-08,2004,9,8,0.0
3023,2004-09-09,2004,9,9,0.0
3024,2004-09-10,2004,9,10,0.0
3025,2004-09-11,2004,9,11,4.1
3026,2004-09-12,2004,9,12,7.5
3027,2004-09-13,2004,9,13,3.0
3028,2004-09-14,2004,9,14,11.9
3029,2004-09-15,2004,9,15,1.8
3030,2004-09-16,2004,9,16,0.0
3031,2004-09-17,2004,9,17,15.1
3032,2004-09-18,2004,9,18,9.4
3033,2004-09-19,2004,9,19,4.3
3034,2004-09-20,2004,9,20,36.6
3035,2004-09-21,2004,9,21,3.2
3036,2004-09-22,2004,9,22,0.0
3037,2004-09-23,2004,9,23,0.0
3038,2004-09-24,2004,9,24,0.5
3039,2004-09-25,2004,9,25,0.0
3040,2004-09-26,2004,9,26,2.0
3041,2004-09-27,2004,9,27,0.0
3042,2004-09-28,2004,9,28,0.0
3043,2004-09-29,2004,9,29,0.0
3044,2004-09-30,2004,9,30,0.0
3045,2004-10-01,2004,10,1,0.0
3046,2004-10-02,2004,10,2,8.1
3047,2004-10-03,2004,10,3,0.2
3048,2004-10-04,2004,10,4,10.6
3049,2004-10-05,2004,10,5,0.0
3050,2004-10-06,2004,10,6,5.9
3051,2004-10-07,2004,10,7,4.3
3052,2004-10-08,2004,10,8,0.7
3053,2004-10-09,2004,10,9,0.0
3054,2004-10-10,2004,10,10,0.0
3055,2004-10-11,2004,10,11,0.0
3056,2004-10-12,2004,10,12,0.0
3057,2004-10-13,2004,10,13,0.0
3058,2004-10-14,2004,10,14,0.0
3059,2004-10-15,2004,10,15,6.6
3060,2004-10-16,2004,10,16,5.1
3061,2004-10-17,2004,10,17,13.8
3062,2004-10-18,2004,10,18,0.7
3063,2004-10-19,2004,10,19,0.0
3064,2004-10-20,2004,10,20,0.3
3065,2004-10-21,2004,10,21,11.0
3066,2004-10-22,2004,10,22,20.9
3067,2004-10-23,2004,10,23,5.5
3068,2004-10-24,2004,10,24,0.2
3069,2004-10-25,2004,10,25,12.2
3070,2004-10-26,2004,10,26,0.1
3071,2004-10-27,2004,10,27,0.0
3072,2004-10-28,2004,10,28,3.5
3073,2004-10-29,2004,10,29,1.2
3074,2004-10-30,2004,10,30,3.6
3075,2004-10-31,2004,10,31,0.0
3076,2004-11-01,2004,11,1,0.0
3077,2004-11-02,2004,11,2,0.0
3078,2004-11-03,2004,11,3,1.2
3079,2004-11-04,2004,11,4,3.5
3080,2004-11-05,2004,11,5,0.0
3081,2004-11-06,2004,11,6,0.2
3082,2004-11-07,2004,11,7,0.3
3083,2004-11-08,2004,11,8,0.1
3084,2004-11-09,2004,11,9,3.9
3085,2004-11-10,2004,11,10,2.4
3086,2004-11-11,2004,11,11,5.3
3087,2004-11-12,2004,11,12,4.4
3088,2004-11-13,2004,11,13,0.0
3089,2004-11-14,2004,11,14,0.0
3090,2004-11-15,2004,11,15,2.4
3091,2004-11-16,2004,11,16,0.0
3092,2004-11-17,2004,11,17,8.9
3093,2004-11-18,2004,11,18,0.6
3094,2004-11-19,2004,11,19,0.0
3095,2004-11-20,2004,11,20,0.0
3096,2004-11-21,2004,11,21,4.0
3097,2004-11-22,2004,11,22,19.7
3098,2004-11-23,2004,11,23,0.0
3099,2004-11-24,2004,11,24,12.3
3100,2004-11-25,2004,11,25,1.6
3101,2004-11-26,2004,11,26,8.5
3102,2004-11-27,2004,11,27,0.0
3103,2004-11-28,2004,11,28,3.0
3104,2004-11-29,2004,11,29,0.0
3105,2004-11-30,2004,11,30,0.0
3106,2004-12-01,2004,12,1,0.5
3107,2004-12-02,2004,12,2,0.1
3108,2004-12-03,2004,12,3,3.8
3109,2004-12-04,2004,12,4,0.0
3110,2004-12-05,2004,12,5,0.8
3111,2004-12-06,2004,12,6,0.9
3112,2004-12-07,2004,12,7,0.0
3113,2004-12-08,2004,12,8,0.0
3114,2004-12-09,2004,12,9,0.2
3115,2004-12-10,2004,12,10,0.1
3116,2004-12-11,2004,12,11,0.0
3117,2004-12-12,2004,12,12,0.0
3118,2004-12-13,2004,12,13,1.0
3119,2004-12-14,2004,12,14,19.2
3120,2004-12-15,2004,12,15,4.4
3121,2004-12-16,2004,12,16,5.4
3122,2004-12-17,2004,12,17,0.4
3123,2004-12-18,2004,12,18,0.0
3124,2004-12-19,2004,12,19,5.5
3125,2004-12-20,2004,12,20,0.9
3126,2004-12-21,2004,12,21,1.0
3127,2004-12-22,2004,12,22,7.2
3128,2004-12-23,2004,12,23,9.5
3129,2004-12-24,2004,12,24,1.4
3130,2004-12-25,2004,12,25,5.7
3131,2004-12-26,2004,12,26,0.0
3132,2004-12-27,2004,12,27,0.3
3133,2004-12-28,2004,12,28,2.1
3134,2004-12-29,2004,12,29,2.8
3135,2004-12-30,2004,12,30,2.3
3136,2004-12-31,2004,12,31,0.0
3137,2005-01-01,2005,1,1,4.9
3138,2005-01-02,2005,1,2,0.0
3139,2005-01-03,2005,1,3,13.5
3140,2005-01-04,2005,1,4,3.5
3141,2005-01-05,2005,1,5,3.8
3142,2005-01-06,2005,1,6,7.5
3143,2005-01-07,2005,1,7,7.7
3144,2005-01-08,2005,1,8,8.2
3145,2005-01-09,2005,1,9,12.0
3146,2005-01-10,2005,1,10,3.6
3147,2005-01-11,2005,1,11,9.0
3148,2005-01-12,2005,1,12,2.1
3149,2005-01-13,2005,1,13,0.0
3150,2005-01-14,2005,1,14,0.0
3151,2005-01-15,2005,1,15,0.4
3152,2005-01-16,2005,1,16,4.9
3153,2005-01-17,2005,1,17,14.6
3154,2005-01-18,2005,1,18,19.1
3155,2005-01-19,2005,1,19,6.1
3156,2005-01-20,2005,1,20,3.4
3157,2005-01-21,2005,1,21,0.0
3158,2005-01-22,2005,1,22,0.0
3159,2005-01-23,2005,1,23,0.4
3160,2005-01-24,2005,1,24,0.0
3161,2005-01-25,2005,1,25,0.0
3162,2005-01-26,2005,1,26,0.0
3163,2005-01-27,2005,1,27,1.1
3164,2005-01-28,2005,1,28,0.0
3165,2005-01-29,2005,1,29,0.3
3166,2005-01-30,2005,1,30,0.0
3167,2005-01-31,2005,1,31,0.0
3168,2005-02-01,2005,2,1,0.0
3169,2005-02-02,2005,2,2,0.0
3170,2005-02-03,2005,2,3,0.0
3171,2005-02-04,2005,2,4,3.2
3172,2005-02-05,2005,2,5,0.0
3173,2005-02-06,2005,2,6,0.0
3174,2005-02-07,2005,2,7,0.0
3175,2005-02-08,2005,2,8,0.0
3176,2005-02-09,2005,2,9,4.4
3177,2005-02-10,2005,2,10,4.4
3178,2005-02-11,2005,2,11,0.0
3179,2005-02-12,2005,2,12,9.0
3180,2005-02-13,2005,2,13,2.3
3181,2005-02-14,2005,2,14,0.6
3182,2005-02-15,2005,2,15,0.0
3183,2005-02-16,2005,2,16,0.0
3184,2005-02-17,2005,2,17,0.4
3185,2005-02-18,2005,2,18,8.4
3186,2005-02-19,2005,2,19,0.0
3187,2005-02-20,2005,2,20,0.1
3188,2005-02-21,2005,2,21,0.0
3189,2005-02-22,2005,2,22,0.0
3190,2005-02-23,2005,2,23,0.0
3191,2005-02-24,2005,2,24,0.0
3192,2005-02-25,2005,2,25,0.0
3193,2005-02-26,2005,2,26,0.2
3194,2005-02-27,2005,2,27,0.0
3195,2005-02-28,2005,2,28,10.1
3196,2005-03-01,2005,3,1,0.5
3197,2005-03-02,2005,3,2,0.0
3198,2005-03-03,2005,3,3,0.0
3199,2005-03-04,2005,3,4,0.0
3200,2005-03-05,2005,3,5,0.0
3201,2005-03-06,2005,3,6,0.0
3202,2005-03-07,2005,3,7,0.0
3203,2005-03-08,2005,3,8,0.0
3204,2005-03-09,2005,3,9,0.0
3205,2005-03-10,2005,3,10,10.6
3206,2005-03-11,2005,3,11,4.7
3207,2005-03-12,2005,3,12,0.4
3208,2005-03-13,2005,3,13,0.8
3209,2005-03-14,2005,3,14,4.6
3210,2005-03-15,2005,3,15,5.4
3211,2005-03-16,2005,3,16,11.1
3212,2005-03-17,2005,3,17,3.3
3213,2005-03-18,2005,3,18,0.0
3214,2005-03-19,2005,3,19,0.0
3215,2005-03-20,2005,3,20,0.0
3216,2005-03-21,2005,3,21,0.0
3217,2005-03-22,2005,3,22,0.0
3218,2005-03-23,2005,3,23,0.0
3219,2005-03-24,2005,3,24,0.0
3220,2005-03-25,2005,3,25,0.0
